yeast_id,human_paralog_id,complements,similarity_score,similarity_rank,method,num_paralogs_in_group,embedding_filename,model,layer_config,similarity_method
P32347,P06132,TRUE,0.9926631450653076,4,SWE Embeddings,4,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P38221,O95674,TRUE,0.9941356778144836,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P38221,Q92903,FALSE,0.993064284324646,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P38523,Q9HAV7,TRUE,0.990367591381073,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P38523,Q8TAA5,FALSE,0.9809633493423462,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P40303,O14818,TRUE,0.99425673484802235,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P40303,Q8TAA3,FALSE,0.991809606552124,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P40518,Q9BPX5,TRUE,0.9848867058753968,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P40518,O15511,FALSE,0.9733443260192872,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P40857,Q6Y1H2,TRUE,0.988386332988739,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P40857,B0YJ81,FALSE,0.980874001979828,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P53039,Q969M3,TRUE,0.9916598796844482,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P53039,Q8N8F6,FALSE,0.9915785789489746,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P53378,Q9NRH3,TRUE,0.9941800236701964,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P53378,P23258,FALSE,0.99361914396286,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P54839,Q01581,TRUE,0.9971611499786376,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P54839,P54868,FALSE,0.9920112490653992,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P60010,P60709,FALSE,0.9992890357971193,1,SWE Embeddings,7,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P60010,Q562R1,TRUE,0.999263346195221,2,SWE Embeddings,7,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P60010,P63261,FALSE,0.9992290735244752,3,SWE Embeddings,7,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P60010,P63267,TRUE,0.9990367293357848,4,SWE Embeddings,7,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P60010,P62736,FALSE,0.9990082383155824,5,SWE Embeddings,7,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P60010,P68032,FALSE,0.9987506866455078,6,SWE Embeddings,7,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P60010,P68133,FALSE,0.9987107515335084,7,SWE Embeddings,7,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
Q07478,Q13838,TRUE,0.9959394931793212,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
Q07478,O00148,FALSE,0.9947011470794678,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
Q99190,Q9NZ01,TRUE,0.9926359057426452,1,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
Q99190,Q5HYJ1,FALSE,0.99065500497818,2,SWE Embeddings,2,small.fasta.last_8.ESMplusplus_large.sequence_embeddings_swe.idx.similarities_cosine,ESMC-600M,last_8,cosine
P00817,Q15181,TRUE,0.5170068027210885,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P00817,Q9H2U2,FALSE,0.4332344213649852,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,Q9BVA1,FALSE,0.7330415754923414,1,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,P68371,FALSE,0.7330415754923414,2,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,P07437,FALSE,0.7330415754923414,3,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,Q13509,FALSE,0.7320261437908496,4,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,Q13885,FALSE,0.7308533916849015,5,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,P04350,TRUE,0.7304347826086957,6,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,Q9BUF5,FALSE,0.7264770240700219,7,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,Q3ZCM7,TRUE,0.7008733624454149,8,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P02557,Q9H4B7,FALSE,0.6623093681917211,9,Sequence Alignment,9,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P04801,P26639,TRUE,0.5369127516778524,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P04801,A2RTX5,FALSE,0.4733009708737864,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P05453,Q8IYD1,TRUE,0.4088952654232424,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P05453,P15170,FALSE,0.3851744186046512,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P07263,P12081,TRUE,0.4556962025316455,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P07263,P49590,FALSE,0.4061930783242258,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P07283,O15305,TRUE,0.5686274509803921,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P07283,Q92871,FALSE,0.5381679389312977,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P07807,P00374,TRUE,0.2922374429223744,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P07807,Q86XF0,FALSE,0.2831858407079646,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P08964,P35580,FALSE,0.2971979788700046,1,Sequence Alignment,6,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P08964,P35749,TRUE,0.2879506641366224,2,Sequence Alignment,6,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P08964,P12883,FALSE,0.2854477611940298,3,Sequence Alignment,6,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P08964,P12882,TRUE,0.2787114845938375,4,Sequence Alignment,6,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P08964,Q9UKX2,FALSE,0.2737430167597765,5,Sequence Alignment,6,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P08964,A7E2Y1,TRUE,0.2690004606172271,6,Sequence Alignment,6,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P09938,P31350,FALSE,0.5823095823095823,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P09938,Q7LG56,TRUE,0.568922305764411,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P11353,Q9LR75,TRUE,0.425,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P11353,Q93Z96,FALSE,0.1875,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P14742,O94808,TRUE,0.5554016620498615,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P14742,Q06210,FALSE,0.5402455661664393,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P15496,Q13907,TRUE,0.4123711340206185,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P15496,Q9BXS1,FALSE,0.3230240549828179,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P25342,Q9UH03,TRUE,0.3950276243093922,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P25342,Q8IYM1,FALSE,0.3928571428571428,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P32337,O00410,TRUE,0.2874779541446208,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P32337,O60518,FALSE,0.2773972602739726,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P32347,P06132,TRUE,0.4986595174262734,1,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P32347,P29680,TRUE,0.3638743455497382,2,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P32347,O22886,FALSE,0.3218673218673218,3,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P32347,Q93ZB6,FALSE,0.2505800464037123,4,Sequence Alignment,4,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P38221,Q92903,FALSE,0.3484536082474226,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P38221,O95674,TRUE,0.3376344086021505,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P38523,Q9HAV7,TRUE,0.3361702127659574,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P38523,Q8TAA5,FALSE,0.2622950819672131,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P40303,O14818,TRUE,0.5708661417322834,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P40303,Q8TAA3,FALSE,0.5325670498084292,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P40518,Q9BPX5,TRUE,0.28125,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P40518,O15511,FALSE,0.2631578947368421,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P40857,Q6Y1H2,TRUE,0.2862453531598513,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P40857,B0YJ81,FALSE,0.2550335570469799,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P53039,Q969M3,TRUE,0.3272727272727272,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P53039,Q8N8F6,FALSE,0.3137931034482759,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P53378,Q9NRH3,TRUE,0.3866943866943867,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P53378,P23258,FALSE,0.3804573804573805,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P54839,P54868,FALSE,0.4091778202676864,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P54839,Q01581,TRUE,0.4035714285714286,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P60010,P63261,FALSE,0.8906666666666667,1,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P60010,P60709,FALSE,0.888,2,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P60010,P68032,FALSE,0.8673740053050398,3,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P60010,P68133,FALSE,0.8647214854111406,4,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P60010,P63267,TRUE,0.8643617021276596,5,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P60010,P62736,FALSE,0.8620689655172413,6,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P60010,Q562R1,TRUE,0.8297872340425532,7,Sequence Alignment,7,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
Q07478,Q13838,TRUE,0.6169265033407573,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
Q07478,O00148,FALSE,0.6057906458797327,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
Q99190,Q9NZ01,TRUE,0.2759643916913946,1,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
Q99190,Q5HYJ1,FALSE,0.2532637075718015,2,Sequence Alignment,2,inp9_small_proteome.pairs.align.similarities,ESMC-600M,last_8,cosine
P00817,Q15181,TRUE,0.9977896809577942,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P00817,Q9H2U2,FALSE,0.9636344909667968,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,Q9H4B7,FALSE,0.9983456134796144,1,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,Q3ZCM7,TRUE,0.9933457970619202,2,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,Q9BUF5,FALSE,0.9931057095527648,3,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,Q13509,FALSE,0.9930852651596068,4,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,Q13885,FALSE,0.9900329113006592,5,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,Q9BVA1,FALSE,0.9897152781486512,6,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,P04350,TRUE,0.9895365238189696,7,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,P07437,FALSE,0.988950252532959,8,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P02557,P68371,FALSE,0.988641619682312,9,Embeddings,9,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P04801,P26639,TRUE,0.992010772228241,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P04801,A2RTX5,FALSE,0.9833974242210388,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P05453,Q8IYD1,TRUE,0.9572952389717102,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P05453,P15170,FALSE,0.8954727649688721,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P07263,P49590,FALSE,0.9820551872253418,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P07263,P12081,TRUE,0.9648439288139344,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P07283,O15305,TRUE,0.9971606135368348,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P07283,Q92871,FALSE,0.9937629699707032,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P07807,Q86XF0,FALSE,0.9680805802345276,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P07807,P00374,TRUE,0.9599080085754396,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P08964,P35749,TRUE,0.9520893692970276,1,Embeddings,6,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P08964,A7E2Y1,TRUE,0.9516531825065612,2,Embeddings,6,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P08964,Q9UKX2,FALSE,0.949729323387146,3,Embeddings,6,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P08964,P35580,FALSE,0.9495739936828612,4,Embeddings,6,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P08964,P12882,TRUE,0.9455398321151732,5,Embeddings,6,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P08964,P12883,FALSE,0.9408305883407592,6,Embeddings,6,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P09938,P31350,FALSE,0.9859015345573424,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P09938,Q7LG56,TRUE,0.9749462008476256,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P11353,Q9LR75,TRUE,0.9482867121696472,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P11353,Q93Z96,FALSE,0.860973596572876,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P14742,Q06210,FALSE,0.9929547905921936,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P14742,O94808,TRUE,0.9898087382316588,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P15496,Q9BXS1,FALSE,0.9491012692451476,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P15496,Q13907,TRUE,0.942753255367279,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P25342,Q9UH03,TRUE,0.9821284413337708,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P25342,Q8IYM1,FALSE,0.9796319007873536,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P32337,O60518,FALSE,0.9774221777915956,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P32337,O00410,TRUE,0.9669406414031982,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P32347,P06132,TRUE,0.9913429021835328,1,Embeddings,4,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P32347,O22886,FALSE,0.957614004611969,2,Embeddings,4,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P32347,P29680,TRUE,0.956932783126831,3,Embeddings,4,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P32347,Q93ZB6,FALSE,0.9342649579048156,4,Embeddings,4,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P38221,Q92903,FALSE,0.9799346923828124,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P38221,O95674,TRUE,0.9796054363250732,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P38523,Q9HAV7,TRUE,0.983749270439148,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P38523,Q8TAA5,FALSE,0.9747105240821838,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P40303,O14818,TRUE,0.9902881979942322,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P40303,Q8TAA3,FALSE,0.9896284341812134,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P40518,Q9BPX5,TRUE,0.9490284323692322,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P40518,O15511,FALSE,0.9390114545822144,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P40857,Q6Y1H2,TRUE,0.9632102251052856,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P40857,B0YJ81,FALSE,0.918749451637268,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P53039,Q8N8F6,FALSE,0.9779083728790284,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P53039,Q969M3,TRUE,0.9730237126350404,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P53378,Q9NRH3,TRUE,0.9348641633987428,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P53378,P23258,FALSE,0.9321779012680054,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P54839,P54868,FALSE,0.9919201135635376,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P54839,Q01581,TRUE,0.9882838129997252,2,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P60010,Q562R1,TRUE,0.9993189573287964,1,Embeddings,7,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P60010,P63261,FALSE,0.9978865385055542,2,Embeddings,7,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P60010,P60709,FALSE,0.9977867007255554,3,Embeddings,7,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P60010,P62736,FALSE,0.9977564215660096,4,Embeddings,7,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P60010,P68032,FALSE,0.9976894855499268,5,Embeddings,7,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P60010,P68133,FALSE,0.9976260662078856,6,Embeddings,7,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
P60010,P63267,TRUE,0.997621774673462,7,Embeddings,7,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
Q07478,O00148,FALSE,0.982852339744568,1,Embeddings,2,small.fasta.last_1.prot_bert_bfd.sequence_embeddings.idx.similarities_cosine,prot_bert_bfd,last_1,cosine
